,Name,Season,Team,WAR
11338,Justin Stein,1938,- - -,0.0
11339,Ray Steineder,1923,PIT,0.7
11340,Red Steiner,1945,- - -,0.0
11341,Terry Steinbach,1986,OAK,27.900000000000002
11342,Rick Steirer,1982,CAL,1.2000000000000002
11343,Bill Stellbauer,1916,PHA,0.0
11344,Rick Stelmaszek,1971,WAS,0.1
11345,Bill Stemmeyer,1885,BSN,5.4
11346,Casey Stengel,1912,BRO,22.8
11347,Dave Stenhouse,1962,WAS,1.0
11348,Rennie Stennett,1971,PIT,13.700000000000001
11349,Jake Stenzel,1890,CHI,21.4
11350,Ben Stephens,1892,- - -,0.29999999999999993
11351,Buzz Stephen,1968,MIN,0.0
11352,Clarence Stephens,1886,CIN,0.2
11353,Gene Stephens,1952,BOS,3.3
11354,Jerry Stephenson,1963,BOS,2.0
11355,Jim Stephens,1907,SLB,1.5
11356,Riggs Stephenson,1921,CLE,33.300000000000004
11357,Vern Stephens,1941,SLB,48.5
11358,Randy Sterling,1974,NYM,0.1
11359,Bobby Stevens,1931,PHI,0.0
11360,Ed Stevens,1945,BRO,2.5
11361,R.C. Stevens,1958,PIT,0.09999999999999995
11362,Robert Stevens,1875,WSO,0.0
11363,Andy Stewart,1997,KCR,0.0
11364,Bud Stewart,1941,PIT,5.300000000000001
11365,Dave Stewart,1978,LAD,27.700000000000003
11366,Frank Stewart,1927,CHW,0.0
11367,Lefty Stewart,1921,DET,21.9
11368,Mark Stewart,1913,CIN,0.0
11369,Mack Stewart,1944,CHC,0.1
11370,Sammy Stewart,1978,BAL,2.9
11371,Tuffy Stewart,1913,CHC,0.0
11372,Dave Stieb,1979,TOR,43.599999999999994
11373,Fred Stiely,1929,SLB,0.3
11374,Dick Stigman,1960,CLE,5.999999999999999
11375,Rollie Stiles,1930,SLB,0.9
11376,Kurt Stillwell,1986,CIN,1.1
11377,Harry Stine,1890,PHA,0.0
11378,Lee Stine,1934,CHW,0.3
11379,Bob Stinson,1969,LAD,4.8
11380,Gat Stires,1871,ROC,0.5
11381,Snuffy Stirnweiss,1943,NYY,27.8
11382,Jack Stivetts,1889,STL,42.099999999999994
11383,Chuck Stobbs,1947,BOS,21.900000000000002
11384,Kevin Stocker,1993,PHI,5.5
11385,Milt Stock,1913,NYG,22.199999999999996
11386,Otis Stocksdale,1893,WAS,2.1
11387,,1875,BKA,0.0
11388,Bob Stoddard,1981,SEA,1.9000000000000001
11389,Tim Stoddard,1975,CHW,2.6000000000000005
11390,Art Stokes,1925,PHA,0.1
11391,Arnie Stone,1923,PIT,0.6
11392,Bill Stoneman,1967,CHC,8.299999999999997
11393,Dean Stone,1953,WAS,5.499999999999999
11394,Dick Stone,1945,WAS,0.0
11395,Dwight Stone,1913,SLB,0.4
11396,George Stone,1903,BOS,26.2
11397,George Stone,1967,ATL,11.0
11398,Jeff Stone,1983,PHI,0.0
11399,John Stone,1928,DET,24.4
11400,Lil Stoner,1922,DET,5.699999999999999
11401,Rocky Stone,1943,CIN,0.3
11402,Steve Stone,1971,SFG,15.1
11403,Alan Storke,1906,PIT,2.2
11404,Mel Stottlemyre,1964,NYY,36.300000000000004
11405,Mel Stottlemyre,1990,KCR,0.0
11406,Tom Stouch,1898,LOU,0.0
11407,Allyn Stout,1931,STL,0.8
11408,George Stovall,1904,CLE,12.9
11409,Harry Stovey,1880,WOR,55.2
11410,Hal Stowe,1960,NYY,0.0
11411,Dick Strahs,1954,CHW,0.2
11412,Mike Strahler,1970,LAD,0.0
11413,Les Straker,1987,MIN,1.4
11414,Sammy Strang,1896,LOU,20.9
11415,Asa Stratton,1881,WOR,0.0
11416,Monty Stratton,1934,CHW,8.9
11417,Scott Stratton,1888,LOU,26.599999999999998
11418,Darryl Strawberry,1983,NYM,41.7
11419,Gabby Street,1904,CIN,0.4999999999999998
11420,Phil Stremmel,1909,SLB,0.0
11421,Walt Streuli,1954,DET,0.0
11422,Cub Stricker,1882,PHA,2.0999999999999996
11423,Elmer Stricklett,1904,CHW,6.4
11424,George Strickland,1950,PIT,4.6
11425,George Strief,1879,CLE,0.3999999999999999
11426,Jake Striker,1959,CLE,0.20000000000000004
11427,Lou Stringer,1941,CHC,3.2
11428,Nick Strincevich,1940,BSN,9.4
11429,Joe Stripp,1928,CIN,13.4
11430,John Strohmayer,1970,MON,0.4999999999999999
11431,Brent Strom,1972,NYM,2.9
11432,Jim Stroner,1929,PIT,0.0
11433,Ed Stroud,1966,CHW,1.8000000000000003
11434,Sailor Stroud,1910,DET,1.7999999999999998
11435,Amos Strunk,1908,PHA,24.1
11436,Steamboat Struss,1934,PIT,0.0
11437,Dutch Stryker,1924,BSN,0.4
11438,Dick Stuart,1958,PIT,10.8
11439,Luke Stuart,1921,SLB,0.1
11440,Marlin Stuart,1949,DET,1.1
11441,Franklin Stubbs,1984,LAD,3.9
11442,George Stueland,1921,CHC,2.7755575615628914e-17
11443,Paul Stuffel,1950,PHI,0.1
11444,George Stultz,1894,BSN,0.1
11445,Jim Stump,1957,DET,0.30000000000000004
11446,John Stuper,1982,STL,2.6000000000000005
11447,Guy Sturdy,1927,SLB,0.2
11448,Tom Sturdivant,1955,NYY,10.5
11449,Bobby Sturgeon,1940,CHC,0.5
11450,Dean Sturgis,1914,PHA,0.0
11451,Jim St.Vrain,1902,CHI,1.0999999999999999
11452,Ken Suarez,1966,KCA,3.0999999999999996
11453,Luis Suarez,1944,WAS,0.0
11454,Charley Suche,1938,CLE,0.1
11455,Jim Suchecki,1950,BOS,0.7
11456,Bill Sudakis,1968,LAD,5.5
11457,Willie Sudhoff,1897,STL,7.099999999999999
11458,William Suero,1992,MIL,0.0
11459,Joe Sugden,1893,PIT,4.199999999999999
11460,George Suggs,1908,DET,23.200000000000003
11461,Gus Suhr,1930,PIT,23.7
11462,Clyde Sukeforth,1926,CIN,0.40000000000000013
11463,Ernie Sulik,1936,PHI,0.0
11464,,1875,NHE,0.1
11465,Andy Sullivan,1904,BSN,0.0
11466,Bill Sullivan,1878,CHI,0.0
11467,Billy Sullivan,1899,BSN,3.3999999999999995
11468,Billy Sullivan,1931,CHW,6.6
11469,Chub Sullivan,1877,CIN,2.4
11470,Dan Sullivan,1882,LOU,1.8999999999999997
11471,Denny Sullivan,1879,PRO,0.0
11472,Denny Sullivan,1905,WAS,2.0999999999999996
11473,Fleury Sullivan,1884,PIT,1.4
11474,Frank Sullivan,1953,BOS,29.599999999999998
11475,Jackie Sullivan,1944,DET,0.0
11476,Jim Sullivan,1891,COL,3.7999999999999994
11477,Jim Sullivan,1921,PHA,0.2
11478,John Sullivan,1919,CHW,0.1
11479,John Sullivan,1920,BSN,2.6
11480,Joe Sullivan,1935,DET,2.5999999999999996
11481,John Sullivan,1963,DET,0.19999999999999993
11482,Marty Sullivan,1887,CHI,5.0
11483,Mike Sullivan,1888,PHA,0.4
11484,Mike Sullivan,1889,WAS,3.6000000000000005
11485,Russ Sullivan,1951,DET,0.5
11486,Ted Sullivan,1884,KCC,0.0
11487,Tom Sullivan,1884,COL,1.2000000000000002
11488,Tom Sullivan,1922,PHI,0.1
11489,Tom Sullivan,1925,CIN,0.0
11490,Homer Summa,1920,PIT,2.3000000000000007
11491,Champ Summers,1974,OAK,2.8000000000000007
11492,Ed Summers,1908,DET,9.7
11493,Kid Summers,1893,STL,0.0
11494,Art Sunday,1890,BKW,0.1
11495,Billy Sunday,1883,CHI,5.1000000000000005
11496,Jim Sundberg,1974,TEX,37.800000000000004
11497,Gordie Sundin,1956,BAL,0.0
11498,Steve Sundra,1936,NYY,8.200000000000001
11499,Tom Sunkel,1937,STL,1.1
11500,Rick Surhoff,1985,- - -,0.0
11501,Max Surkont,1949,CHW,8.9
11502,George Susce,1955,BOS,2.900000000000001
11503,Butch Sutcliffe,1938,BSN,0.1
11504,Rick Sutcliffe,1976,LAD,35.900000000000006
11505,Sy Sutcliffe,1884,CHI,2.4000000000000004
11506,Harry Suter,1909,CHW,0.3
11507,Suds Sutherland,1921,DET,1.1
11508,Bruce Sutter,1976,CHC,18.8
11509,Jack Sutthoff,1898,WAS,1.8
11510,Don Sutton,1966,LAD,84.4
11511,Ezra Sutton,1871,CLE,31.200000000000003
11512,John Sutton,1977,STL,0.2
11513,Bill Swabach,1887,NYG,0.0
11514,Bill Swaggerty,1983,BAL,0.1
11515,Cy Swaim,1897,WAS,2.7
11516,Craig Swan,1973,NYM,13.4
11517,Pinky Swander,1903,SLB,0.3
11518,Ducky Swan,1914,KCP,0.0
11519,Evar Swanson,1929,CIN,5.8
11520,Stan Swanson,1971,MON,0.3
11521,Dave Swartzbaugh,1995,CHC,0.0
11522,Ed Swartwood,1881,BUF,20.7
11523,Monty Swartz,1920,CIN,0.30000000000000004
11524,Park Swartzel,1889,KCC,3.6999999999999997
11525,Bill Sweeney,1882,PHA,8.6
11526,Bill Sweeney,1907,- - -,13.700000000000001
11527,Bill Sweeney,1928,DET,0.09999999999999998
11528,Buck Sweeney,1914,PHA,0.0
11529,Charlie Sweeney,1882,PRO,11.700000000000001
11530,Ed Sweeney,1908,NYH,2.2
11531,Jerry Sweeney,1884,KCC,0.5
11532,Les Sweetland,1927,PHI,3.8
11533,Rick Sweet,1978,SDP,0.0
11534,Ham Sweigert,1890,PHA,0.0
11535,Augie Swentor,1922,CHW,0.0
11536,Steve Swetonic,1929,PIT,3.3
11537,Pop Swett,1890,BSR,0.0
11538,Bill Swift,1932,PIT,21.299999999999997
11539,Bill Swift,1985,SEA,24.2
11540,Oad Swigart,1939,PIT,0.6000000000000001
11541,Josh Swindell,1911,CLE,0.2
11542,Ron Swoboda,1965,NYM,7.800000000000001
11543,Len Swormstedt,1901,CIN,0.4
11544,Bob Sykes,1977,DET,0.49999999999999994
11545,Lou Sylvester,1884,COR,2.7
11546,John Taber,1890,BSN,0.0
11547,Pat Tabler,1981,CHC,2.6
11548,Jim Tabor,1938,BOS,10.0
11549,Jeff Tackett,1991,BAL,0.9
11550,John Taff,1913,PHA,0.2
11551,Fred Talbot,1963,CHW,3.9999999999999996
11552,Tim Talton,1966,KCA,0.7
11553,Vito Tamulis,1934,NYY,8.9
11554,Frank Tanana,1973,CAL,58.6
11555,Bruce Tanner,1985,CHW,0.2
11556,Chuck Tanner,1955,MIL,0.09999999999999998
11557,Jesse Tannehill,1894,CIN,40.5
11558,Lee Tannehill,1903,CHW,16.2
11559,Kevin Tapani,1989,- - -,37.6
11560,Walter Tappan,1914,KCP,0.0
11561,Ted Tappe,1950,CIN,0.6
11562,Danny Tartabull,1984,SEA,22.799999999999997
11563,Willie Tasby,1958,BAL,0.30000000000000004
11564,Al Tate,1946,PIT,0.0
11565,Bennie Tate,1924,WAS,2.3000000000000007
11566,Hughie Tate,1905,WAS,0.1
11567,Randy Tate,1975,NYM,0.4
11568,Stu Tate,1989,SFG,0.1
11569,Ken Tatum,1969,CAL,0.5999999999999996
11570,Tommy Tatum,1941,BRO,0.19999999999999998
11571,Eddie Taubensee,1991,CLE,6.800000000000001
11572,Don Taussig,1958,SFG,0.8
11573,Jesus Tavarez,1994,FLA,1.6653345369377348e-16
11574,Jackie Tavener,1921,DET,2.8
11575,Alex Taveras,1976,HOU,0.0
11576,Frank Taveras,1972,PIT,2.2000000000000006
11577,Ben Taylor,1912,CIN,0.0
11578,Billy Taylor,1881,- - -,12.0
11579,Billy Taylor,1994,OAK,5.5
11580,Bruce Taylor,1977,DET,0.5
11581,Carl Taylor,1968,PIT,3.3000000000000003
11582,Chuck Taylor,1969,STL,4.500000000000001
11583,Danny Taylor,1926,WAS,13.9
11584,Dummy Taylor,1900,NYG,15.700000000000001
11585,Ed Taylor,1903,STL,0.0
11586,Ed Taylor,1926,BSN,1.0
11587,Harry Taylor,1890,LOU,9.3
11588,Harry Taylor,1946,BRO,2.0
11589,Harry Taylor,1957,KCA,0.1
11590,Jack Taylor,1891,NYG,21.700000000000003
11591,Jack Taylor,1898,CHI,26.2
11592,Joe Taylor,1954,PHA,0.19999999999999996
11593,Ron Taylor,1962,CLE,2.4000000000000004
11594,Sammy Taylor,1958,CHC,1.9000000000000001
11595,Terry Taylor,1988,SEA,0.2
11596,Tony Taylor,1958,CHC,19.2
11597,Wade Taylor,1991,NYY,0.9
11598,Wiley Taylor,1911,DET,0.0
11599,Bud Teachout,1930,CHC,0.7000000000000001
11600,Birdie Tebbetts,1936,DET,7.6
11601,George Tebeau,1887,CIN,9.0
11602,Patsy Tebeau,1887,CHI,11.899999999999999
11603,Pussy Tebeau,1895,CLE,0.1
11604,Dick Teed,1953,BRO,0.0
11605,Kent Tekulve,1974,PIT,13.7
11606,Dave Telgheder,1993,NYM,1.0
11607,Tom Tellmann,1979,SDP,0.30000000000000004
11608,Garry Templeton,1976,STL,24.400000000000002
11609,Johnny Temple,1952,CIN,16.9
11610,Gene Tenace,1969,OAK,44.8
11611,John Tener,1885,BAL,3.8000000000000003
11612,Jim Tennant,1929,NYG,0.0
11613,Tom Tennant,1912,SLB,0.0
11614,Fred Tenney,1884,- - -,0.4
11615,Fred Tenney,1894,BSN,45.4
11616,Walt Terrell,1982,NYM,18.0
11617,Adonis Terry,1884,BRO,40.699999999999996
11618,Bill Terry,1923,NYG,57.099999999999994
11619,Ralph Terry,1956,NYY,21.299999999999997
11620,Scott Terry,1986,CIN,4.3
11621,Yank Terry,1940,BOS,1.4
11622,Zeb Terry,1916,CHW,7.9
11623,Dick Terwilliger,1932,STL,0.0
11624,Wayne Terwilliger,1949,CHC,3.5999999999999996
11625,Al Tesch,1915,BKF,0.0
11626,Jeff Tesreau,1912,NYG,19.499999999999996
11627,Mickey Tettleton,1984,OAK,28.700000000000003
11628,Tim Teufel,1983,MIN,14.5
11629,Bob Tewksbury,1986,NYY,31.299999999999997
11630,Grant Thatcher,1903,BRO,0.4
11631,Ron Theobald,1971,MIL,3.4000000000000004
11632,Jake Thielman,1905,STL,4.7
11633,Dave Thies,1963,KCA,0.1
11634,Jake Thies,1954,PIT,1.2
11635,Bobby Thigpen,1986,CHW,1.1
11636,J.J. Thobe,1995,MON,0.0
11637,Tom Thobe,1995,ATL,0.1
11638,Dick Thoenen,1967,PHI,0.0
11639,Bud Thomas,1932,WAS,2.8999999999999995
11640,Bud Thomas,1951,SLB,0.2
11641,Dan Thomas,1976,MIL,0.8
11642,Derrel Thomas,1971,HOU,5.200000000000002
11643,Erskine Thomason,1974,PHI,0.0
11644,Fay Thomas,1927,NYG,0.6000000000000002
11645,Frosty Thomas,1905,DET,0.0
11646,Frank Thomas,1951,PIT,16.800000000000004
11647,Gary Thomasson,1972,SFG,7.6000000000000005
11648,George Thomas,1957,DET,3.400000000000001
11649,Gorman Thomas,1973,MIL,20.5
11650,Herb Thomas,1924,BSN,0.0
11651,Ira Thomas,1906,NYH,3.8
11652,Kite Thomas,1952,PHA,0.5
11653,Larry Thomas,1995,CHW,0.5000000000000001
11654,Lee Thomas,1961,- - -,5.799999999999999
11655,Mike Thomas,1995,MIL,0.0
11656,Myles Thomas,1926,NYY,1.9999999999999998
11657,Pinch Thomas,1912,BOS,3.1999999999999997
11658,Ray Thomas,1938,BRO,0.0
11659,Red Thomas,1921,CHC,0.2
11660,Roy Thomas,1899,PHI,43.99999999999999
11661,Roy Thomas,1977,HOU,1.9000000000000001
11662,Stan Thomas,1974,TEX,1.7
11663,Tom Thomas,1894,CLE,0.4
11664,Tommy Thomas,1926,CHW,20.7
11665,Valmy Thomas,1957,NYG,1.3
11666,Walt Thomas,1908,BSN,0.1
11667,Andy Thompson,2000,TOR,0.0
11668,Art Thompson,1884,WST,0.1
11669,Bobby Thompson,1978,TEX,0.2
11670,Danny Thompson,1970,MIN,2.1
11671,Forrest Thompson,1948,WAS,1.4000000000000001
11672,Frank Thompson,1875,BKA,0.1
11673,Fuller Thompson,1911,BSN,0.0
11674,Gus Thompson,1903,PIT,1.2000000000000002
11675,Hank Thompson,1947,SLB,23.4
11676,Jason Thompson,1976,DET,27.2
11677,Jocko Thompson,1948,PHI,0.5
11678,Junior Thompson,1939,CIN,4.9
11679,Lee Thompson,1921,CHW,0.4
11680,Mark Thompson,1994,COL,0.2999999999999999
11681,Mike Thompson,1971,WAS,0.3999999999999999
11682,Milt Thompson,1984,ATL,15.7
11683,Robby Thompson,1986,SFG,28.3
11684,Sam Thompson,1885,DET,44.1
11685,Shag Thompson,1914,PHA,0.2
11686,Tommy Thompson,1912,NYH,0.4
11687,Tommy Thompson,1933,BSN,1.4999999999999998
11688,Bobby Thomson,1946,NYG,31.300000000000004
11689,Dickie Thon,1979,CAL,20.299999999999997
11690,Jack Thoney,1902,- - -,5.551115123125783e-17
11691,Hank Thormahlen,1917,NYY,3.0
11692,Paul Thormodsgard,1977,MIN,2.6
11693,Andre Thornton,1973,CHC,23.7
11694,John Thornton,1889,WAS,0.29999999999999993
11695,Walter Thornton,1895,CHI,5.0
11696,Bob Thorpe,1955,CHC,0.1
11697,Jim Thorpe,1913,NYG,0.7
11698,Marv Throneberry,1955,NYY,0.7999999999999999
11699,Bob Thurman,1955,CIN,1.4000000000000001
11700,Mark Thurmond,1983,SDP,5.3
11701,Sloppy Thurston,1923,CHW,16.0
11702,Luis Tiant,1964,CLE,55.0
11703,Jay Tibbs,1984,CIN,8.9
11704,Dick Tidrow,1972,CLE,12.000000000000002
11705,Bobby Tiefenauer,1952,STL,1.1000000000000003
11706,Eddie Tiemeyer,1906,CIN,0.1
11707,Cotton Tierney,1920,PIT,6.2
11708,Mike Tiernan,1887,NYG,43.50000000000001
11709,Les Tietje,1933,CHW,0.7000000000000001
11710,Ray Tift,1907,NYH,0.2
11711,Bob Tillman,1962,BOS,3.0
11712,Johnny Tillman,1915,SLB,0.2
11713,Rusty Tillman,1982,NYM,0.1
11714,Tom Timmermann,1969,DET,4.3
11715,Ozzie Timmons,1995,CHC,0.20000000000000007
11716,Ben Tincup,1914,PHI,2.7
11717,Ron Tingley,1982,SDP,0.09999999999999987
11718,Joe Tinker,1902,CHI,55.6
11719,Bud Tinning,1932,CHC,2.9000000000000004
11720,Lee Tinsley,1993,SEA,1.2999999999999996
11721,Dan Tipple,1915,NYY,0.0
11722,Eric Tipton,1939,PHA,8.6
11723,Joe Tipton,1948,CLE,5.4
11724,Tom Tischinski,1969,MIN,0.0
11725,Jack Tising,1936,PIT,0.1
11726,Cannonball Titcomb,1886,PHI,1.5
11727,John Titus,1903,PHI,30.599999999999998
11728,Dave Tobik,1978,DET,1.7000000000000002
11729,Jack Tobin,1914,SLT,21.4
11730,Jim Tobin,1937,PIT,23.9
11731,Johnny Tobin,1932,NYG,0.0
11732,Johnny Tobin,1945,BOS,0.0
11733,Pat Tobin,1941,PHA,0.0
11734,Al Todd,1932,PHI,4.2
11735,Frank Todd,1898,LOU,0.0
11736,Jackson Todd,1977,NYM,1.1
11737,Phil Todt,1924,BOS,1.0999999999999999
11738,Hal Toenes,1947,WAS,0.2
11739,Bobby Tolan,1965,STL,12.100000000000001
11740,Jose Tolentino,1991,HOU,0.0
11741,Freddie Toliver,1984,CIN,2.4
11742,Wayne Tolleson,1981,TEX,1.0000000000000007
11743,Chick Tolson,1925,CLE,0.4
11744,George Tomer,1913,SLB,0.0
11745,Dave Tomlin,1972,CIN,1.2999999999999998
11746,Randy Tomlin,1990,PIT,9.0
11747,Phil Tomney,1888,LOU,4.7
11748,Chuck Tompkins,1912,CIN,0.1
11749,Ron Tompkins,1965,KCA,0.1
11750,Fred Toney,1911,CHC,19.4
11751,Tony Tonneman,1911,BOS,0.0
11752,Steve Toole,1886,BRO,2.3
11753,Specs Toporcer,1921,STL,5.8999999999999995
11754,Rupe Toppin,1962,KCA,0.0
11755,Jeff Torborg,1964,LAD,0.5
11756,Earl Torgeson,1947,BSN,29.8
11757,Red Torkelson,1917,CLE,0.0
11758,Dilson Torres,1995,KCR,0.1
11759,Felix Torres,1962,LAA,3.5
11760,Frank Torre,1956,MIL,4.3
11761,Gil Torres,1940,WAS,0.30000000000000004
11762,Joe Torre,1960,MIL,62.3
11763,Mike Torrez,1967,STL,26.5
11764,Pablo Torrealba,1975,ATL,1.4
11765,Ricardo Torres,1920,WAS,0.0
11766,Lou Tost,1942,BSN,0.09999999999999998
11767,Paul Toth,1962,- - -,1.8999999999999997
11768,Cesar Tovar,1965,MIN,22.199999999999996
11769,Babe Towne,1906,CHW,0.2
11770,Happy Townsend,1901,PHI,4.2
11771,Bill Tozer,1908,CIN,0.0
11772,Dick Tracewski,1962,LAD,1.4
11773,John Traffley,1889,LOU,0.0
11774,Red Tramback,1940,NYG,0.0
11775,Alan Trammell,1977,DET,63.90000000000001
11776,Fred Trautman,1915,NWK,0.0
11777,Bill Travers,1974,MIL,2.6999999999999997
11778,Cecil Travis,1933,WAS,27.7
11779,Brian Traxler,1990,LAD,0.0
11780,Pie Traynor,1920,PIT,37.9
11781,Fred Treacey,1871,CHI,1.7000000000000002
11782,Pete Treacey,1876,NYM,0.0
11783,George Treadway,1893,BAL,3.7
11784,Jeff Treadway,1987,CIN,6.3
11785,Red Treadway,1944,NYG,0.0
11786,Frank Trechock,1937,WAS,0.1
11787,Harry Trekell,1913,STL,0.1
11788,Bill Tremel,1954,CHC,0.7
11789,Mike Tresh,1938,CHW,3.8999999999999995
11790,Tom Tresh,1961,NYY,23.700000000000003
11791,Alex Trevino,1978,NYM,7.200000000000001
11792,Bobby Trevino,1968,CAL,0.1
11793,Gus Triandos,1953,NYY,19.000000000000004
11794,Bob Trice,1953,PHA,0.3999999999999999
11795,Manny Trillo,1973,OAK,10.6
11796,Ken Trinkle,1943,NYG,0.29999999999999993
11797,Coaker Triplett,1938,CHC,2.1000000000000005
11798,Rich Troedson,1973,SDP,0.40000000000000013
11799,Hal Trosky,1933,CLE,31.9
11800,Hal Trosky,1958,CHW,0.0
11801,Bill Trotter,1937,SLB,1.7000000000000002
11802,Sam Trott,1880,BSN,4.6
11803,Dizzy Trout,1939,DET,52.00000000000001
11804,Steve Trout,1978,CHW,19.500000000000004
11805,Bob Trowbridge,1956,MIL,1.4999999999999998
11806,Bun Troy,1912,DET,0.0
11807,Dasher Troy,1881,DET,2.6999999999999997
11808,Fred Truax,1890,PIT,0.0
11809,Virgil Trucks,1941,DET,39.5
11810,Frank Truesdale,1910,SLB,0.09999999999999998
11811,Mike Trujillo,1985,BOS,0.7
11812,John Tsitouris,1957,DET,3.5
11813,Thurman Tucker,1942,CHW,7.200000000000001
11814,Tommy Tucker,1887,BAL,27.6
11815,Tom Tuckey,1908,BSN,1.1
11816,John Tudor,1979,BOS,25.8
11817,Oscar Tuero,1918,STL,1.1
11818,Lee Tunnell,1982,PIT,3.2
11819,Jerry Turbidy,1884,KCC,0.1
11820,Eddie Turchin,1943,CLE,0.1
11821,Lucas Turk,1922,WAS,0.0
11822,Bob Turley,1951,SLB,11.8
11823,Earl Turner,1948,PIT,0.1
11824,Jerry Turner,1974,SDP,3.1999999999999997
11825,Jim Turner,1937,BSN,10.200000000000001
11826,Matt Turner,1993,FLA,0.6
11827,Terry Turner,1901,PIT,32.800000000000004
11828,Ted Turner,1920,CHC,0.0
11829,Tom Turner,1940,CHW,0.20000000000000007
11830,Tuck Turner,1893,PHI,2.9000000000000004
11831,Bill Tuttle,1952,DET,6.1000000000000005
11832,Elmer Tutwiler,1928,PIT,0.1
11833,Art Twineham,1893,STL,0.0
11834,Larry Twitchell,1886,DET,0.9999999999999996
11835,Wayne Twitchell,1970,MIL,7.0
11836,Babe Twombly,1920,CHC,0.6
11837,Jim Tyack,1943,PHA,0.1
11838,Johnnie Tyler,1934,BSN,0.4
11839,Lefty Tyler,1910,BSN,26.1
11840,Jim Tyng,1879,BSN,0.4
11841,Mike Tyson,1972,STL,1.1999999999999997
11842,Turkey Tyson,1944,PHI,0.0
11843,Ty Tyson,1926,NYG,0.39999999999999997
11844,Ted Uhlaender,1965,MIN,1.5
11845,Bob Uhl,1938,CHW,0.0
11846,George Uhle,1919,CLE,56.199999999999996
11847,Mike Ulisney,1945,BSN,0.3
11848,Sandy Ullrich,1944,WAS,0.10000000000000003
11849,Dutch Ulrich,1925,PHI,5.7
11850,Arnold Umbach,1964,MIL,0.6000000000000001
11851,Jim Umbarger,1975,TEX,3.9
11852,Jim Umbricht,1959,PIT,1.1
11853,Fred Underwood,1894,BRO,0.4
11854,Pat Underwood,1979,DET,3.3000000000000003
11855,Tom Underwood,1974,PHI,16.900000000000002
11856,Willie Underhill,1927,CLE,0.30000000000000004
11857,Bob Unglaub,1904,- - -,6.199999999999999
11858,Tim Unroe,1995,MIL,0.30000000000000004
11859,Al Unser,1942,DET,1.0000000000000002
11860,Del Unser,1968,WAS,13.1
11861,Bill Upham,1915,BKF,1.4000000000000001
11862,Jerry Upp,1909,CLE,0.2
11863,Dixie Upright,1953,SLB,0.1
11864,Cecil Upshaw,1966,ATL,2.8000000000000003
11865,Willie Upshaw,1978,TOR,12.4
11866,Bill Upton,1954,PHA,0.0
11867,Billy Urbanski,1931,BSN,5.6
11868,Jack Urban,1957,KCA,2.8000000000000003
11869,Tom Urbani,1993,STL,1.7999999999999998
11870,Jose Uribe,1984,STL,6.399999999999999
11871,John Urrea,1977,STL,2.2
11872,Dutch Ussat,1925,CLE,0.0
11873,Tex Vache,1925,BOS,0.6
11874,Harry Vahrenhorst,1904,SLB,0.0
11875,Bob Vail,1908,PIT,0.2
11876,Mike Vail,1975,NYM,3.0999999999999996
11877,Marc Valdes,1995,FLA,0.49999999999999983
11878,Rene Valdez,1957,BRO,0.2
11879,Roy Valdes,1944,WAS,0.0
11880,Bobby Valentine,1969,LAD,2.3000000000000003
11881,Corky Valentine,1954,CIN,1.5
11882,Ellis Valentine,1975,MON,16.8
11883,Fernando Valenzuela,1980,LAD,43.7
11884,Fred Valentine,1959,BAL,3.9000000000000004
11885,John Valentine,1883,COL,0.8
11886,Julio Valera,1990,NYM,3.4000000000000004
11887,Dave Valle,1984,SEA,11.6
11888,Hector Valle,1965,LAD,0.1
11889,Elmer Valo,1940,PHA,27.3
11890,Clay Van Alstyne,1927,WAS,0.0
11891,Russ Van Atta,1933,NYY,7.800000000000001
11892,Deacon Van Buren,1904,- - -,0.0
11893,Ty Van Burkleo,1993,CAL,0.1
11894,Dazzy Vance,1915,- - -,58.80000000000001
11895,Sandy Vance,1970,LAD,1.3
11896,Chris Van Cuyk,1950,BRO,1.4
11897,Johnny Van Cuyk,1947,BRO,0.0
11898,Ed Vande Berg,1982,SEA,3.3999999999999995
11899,Hy Vandenberg,1935,BOS,1.1
11900,Johnny Vander Meer,1937,CIN,23.500000000000004
11901,Fred Van Dusen,1955,PHI,0.0
11902,Ben Van Dyke,1909,PHI,0.1
11903,Bill Van Dyke,1890,TOL,0.49999999999999994
11904,Tim Van Egmond,1994,BOS,0.49999999999999994
11905,Elam Vangilder,1919,SLB,16.0
11906,George Van Haltren,1887,CHI,51.3
11907,William Van Landingham,1994,SFG,3.6
11908,John Vann,1913,STL,0.0
11909,Maurice Van Robays,1939,PIT,1.8
11910,Ben Van Ryn,1996,CAL,0.0
11911,Andy Van Slyke,1983,STL,41.8
11912,Dick Van Zant,1888,CLE,0.1
11913,Eddie Vargas,1982,PIT,0.0
11914,Bill Vargus,1925,BSN,0.1
11915,Pete Varney,1973,CHW,0.4
11916,Jim Vatcher,1990,- - -,0.20000000000000004
11917,Arky Vaughan,1932,PIT,72.4
11918,Bobby Vaughn,1909,NYH,2.6999999999999997
11919,Charlie Vaughan,1966,ATL,0.1
11920,Farmer Vaughn,1886,CIN,2.7
11921,Fred Vaughn,1944,WAS,0.0
11922,Hippo Vaughn,1908,NYH,41.8
11923,Porter Vaughan,1940,PHA,0.30000000000000004
11924,Bobby Veach,1912,DET,43.6
11925,Peek-A-Boo Veach,1884,KCC,2.0
11926,Bob Veale,1962,PIT,34.8
